#chr	start	stop	name	score	strand	p.value
chr19	48759818	48760029	site12307	14.3091	-	9.3e-06
chr19	48811067	48811278	site12308	16.7455	-	1.43e-06
chr19	48841155	48841366	site12309	14.8182	-	5.96e-06
chr19	48918993	48919204	site12310	14.6545	-	6.68e-06
chr19	48937125	48937336	site12311	15.5455	+	2.86e-06
chr19	49072163	49072374	site12312	15.1273	-	4.53e-06
chr19	49085035	49085246	site12313	14.8182	+	5.96e-06
chr19	49085228	49085439	site12314	14.2182	-	9.54e-06
chr19	49085293	49085504	site12315	17.2364	+	1.19e-06
chr19	49127946	49128157	site12316	14.6182	+	7.63e-06
chr19	49196690	49196901	site12317	16.7455	+	1.43e-06
chr19	49325122	49325333	site12318	17.9273	-	4.77e-07
chr19	49325123	49325334	site12319	16.4364	+	1.91e-06
chr19	49388006	49388217	site12320	14.8182	-	5.96e-06
chr19	49388090	49388301	site12321	17.2364	-	1.19e-06
chr19	49388091	49388302	site12322	14.7273	+	6.44e-06
chr19	49453007	49453218	site12323	15.2364	-	3.58e-06
chr19	49453307	49453518	site12324	15.3273	+	3.34e-06
chr19	49487388	49487599	site12325	17.2364	-	1.19e-06
chr19	49487389	49487600	site12326	14.7273	+	6.44e-06
chr19	49665868	49666079	site12327	18.2364	-	2.38e-07
chr19	49665869	49666080	site12328	14.6182	+	7.63e-06
chr19	49680564	49680775	site12329	15.3273	+	3.34e-06
chr19	49693107	49693318	site12330	14.3091	+	9.3e-06
chr19	49808276	49808487	site12331	14.9636	+	5.25e-06
chr19	49818167	49818378	site12332	16.7455	-	1.43e-06
chr19	49818168	49818379	site12333	15.1273	+	4.53e-06
chr19	49869917	49870128	site12334	14.7273	-	6.44e-06
chr19	49877382	49877593	site12335	15.1273	-	4.53e-06
chr19	49877383	49877594	site12336	18.2364	+	2.38e-07
chr19	49894977	49895188	site12337	14.3091	-	9.3e-06
chr19	49929409	49929620	site12338	17.7273	-	7.15e-07
chr19	49929410	49929621	site12339	15.1273	+	4.53e-06
chr19	49929447	49929658	site12340	15.1273	+	4.53e-06
chr19	49929452	49929663	site12341	17.9273	-	4.77e-07
chr19	49929453	49929664	site12342	17.9273	+	4.77e-07
chr19	50025311	50025522	site12343	15.0364	+	5.01e-06
chr19	50025316	50025527	site12344	17.7273	-	7.15e-07
chr19	50325680	50325891	site12345	15.1273	-	4.53e-06
chr19	50325738	50325949	site12346	14.6182	-	7.63e-06
chr19	50333750	50333961	site12347	17.9273	-	4.77e-07
chr19	50333751	50333962	site12348	17.9273	+	4.77e-07
chr19	50333786	50333997	site12349	15.1273	-	4.53e-06
chr19	50333787	50333998	site12350	17.7273	+	7.15e-07
chr19	50358429	50358640	site12351	17.9273	-	4.77e-07
chr19	50358465	50358676	site12352	15.1273	-	4.53e-06
chr19	50358466	50358677	site12353	18.2364	+	2.38e-07
chr19	50382371	50382582	site12354	14.7273	-	6.44e-06
chr19	50382393	50382604	site12355	15.5455	+	2.86e-06
chr19	50384503	50384714	site12356	16.4364	-	1.91e-06
chr19	50384504	50384715	site12357	16.4364	+	1.91e-06
chr19	50476346	50476557	site12358	15.1273	+	4.53e-06
chr19	50566183	50566394	site12359	14.6182	+	7.63e-06
chr19	50659062	50659273	site12360	15.6545	+	2.38e-06
chr19	50668100	50668311	site12361	14.9273	+	5.48e-06
chr19	50724991	50725202	site12362	16.7455	-	1.43e-06
chr19	50724992	50725203	site12363	14.6182	+	7.63e-06
chr19	50827018	50827229	site12364	15.6545	+	2.38e-06
chr19	50870382	50870593	site12365	15.1273	-	4.53e-06
chr19	50870383	50870594	site12366	17.7273	+	7.15e-07
chr19	50893024	50893235	site12367	15.6545	-	2.38e-06
chr19	51108502	51108713	site12368	15.1273	-	4.53e-06
chr19	51108503	51108714	site12369	17.7273	+	7.15e-07
chr19	51194779	51194990	site12370	14.6545	+	6.68e-06
chr19	51271089	51271300	site12371	15.1273	+	4.53e-06
chr19	51366315	51366526	site12372	15.1273	-	4.53e-06
chr19	51366316	51366527	site12373	17.7273	+	7.15e-07
chr19	51441813	51442024	site12374	14.6545	-	6.68e-06
chr19	51571106	51571317	site12375	14.3091	-	9.3e-06
chr19	51593940	51594151	site12376	14.6364	-	6.91e-06
chr19	51594285	51594496	site12377	18.2364	-	2.38e-07
chr19	51594286	51594497	site12378	15.1273	+	4.53e-06
chr19	51719419	51719630	site12379	14.6182	-	7.63e-06
chr19	52269471	52269682	site12380	14.6182	-	7.63e-06
chr19	53026876	53027087	site12381	14.4545	+	8.34e-06
chr19	53132809	53133020	site12382	17.9273	-	4.77e-07
chr19	53132810	53133021	site12383	17.4182	+	9.54e-07
chr19	53158962	53159173	site12384	14.7273	-	6.44e-06
chr19	53158963	53159174	site12385	16.7273	+	1.67e-06
chr19	53291336	53291547	site12386	15.6545	+	2.38e-06
chr19	53537990	53538201	site12387	14.7273	-	6.44e-06
chr19	53537991	53538202	site12388	17.2364	+	1.19e-06
chr19	53537996	53538207	site12389	17.9273	-	4.77e-07
chr19	53537997	53538208	site12390	17.4182	+	9.54e-07
chr19	53554393	53554604	site12391	17.9273	-	4.77e-07
chr19	53554394	53554605	site12392	17.4182	+	9.54e-07
chr19	53689366	53689577	site12393	14.8182	-	5.96e-06
chr19	53788091	53788302	site12394	15.1273	-	4.53e-06
chr19	53788092	53788303	site12395	16.7455	+	1.43e-06
chr19	53982783	53982994	site12396	16.7273	+	1.67e-06
chr19	53982788	53982999	site12397	15.0364	-	5.01e-06
chr19	54102583	54102794	site12398	17.2364	-	1.19e-06
chr19	54102584	54102795	site12399	14.7273	+	6.44e-06
chr19	54102589	54102800	site12400	15.0364	-	5.01e-06
chr19	54102680	54102891	site12401	15.7455	-	2.15e-06
chr19	54102681	54102892	site12402	14.7273	+	6.44e-06
chr19	54148696	54148907	site12403	16.7455	-	1.43e-06
chr19	54159373	54159584	site12404	15.5455	+	2.86e-06
chr19	54159412	54159623	site12405	17.7273	+	7.15e-07
chr19	54201009	54201220	site12406	18.2364	-	2.38e-07
chr19	54201052	54201263	site12407	17.7273	-	7.15e-07
chr19	54201053	54201264	site12408	15.1273	+	4.53e-06
chr19	54449357	54449568	site12409	15.1273	-	4.53e-06
chr19	54449358	54449569	site12410	18.2364	+	2.38e-07
chr19	54449400	54449611	site12411	14.2182	-	9.54e-06
chr19	54449401	54449612	site12412	15.7455	+	2.15e-06
chr19	54449536	54449747	site12413	18.2364	-	2.38e-07
chr19	54449537	54449748	site12414	14.6182	+	7.63e-06
chr19	54658543	54658754	site12415	14.6182	+	7.63e-06
chr19	55063043	55063254	site12416	16.7455	-	1.43e-06
chr19	55063044	55063255	site12417	14.6182	+	7.63e-06
chr19	55161619	55161830	site12418	16.7455	-	1.43e-06
chr19	55161620	55161831	site12419	14.6182	+	7.63e-06
chr19	55167109	55167320	site12420	14.8182	-	5.96e-06
chr19	55175058	55175269	site12421	14.7273	-	6.44e-06
chr19	55253759	55253970	site12422	14.6182	-	7.63e-06
chr19	55258461	55258672	site12423	17.7273	-	7.15e-07
chr19	55258488	55258699	site12424	17.7273	-	7.15e-07
chr19	55259010	55259221	site12425	14.7273	-	6.44e-06
chr19	55259011	55259222	site12426	15.7455	+	2.15e-06
chr19	55259068	55259279	site12427	14.1636	+	9.78e-06
chr19	55301809	55302020	site12428	14.6545	-	6.68e-06
chr19	55301855	55302066	site12429	14.2182	-	9.54e-06
chr19	55301856	55302067	site12430	16.7273	+	1.67e-06
chr19	55316153	55316364	site12431	15.5455	+	2.86e-06
chr19	55408015	55408226	site12432	14.5273	-	8.11e-06
chr19	55489254	55489465	site12433	16.7455	+	1.43e-06
chr19	55503740	55503951	site12434	15.3273	+	3.34e-06
chr19	55503745	55503956	site12435	18.2364	-	2.38e-07
chr19	55503746	55503957	site12436	14.6182	+	7.63e-06
chr19	55593222	55593433	site12437	17.7273	-	7.15e-07
chr19	55600038	55600249	site12438	18.2364	-	2.38e-07
chr19	55600039	55600250	site12439	14.6182	+	7.63e-06
chr19	55600112	55600323	site12440	14.4545	-	8.34e-06
chr19	55605322	55605533	site12441	15.1273	+	4.53e-06
chr19	55605394	55605605	site12442	15.6545	-	2.38e-06
chr19	55624537	55624748	site12443	18.2364	-	2.38e-07
chr19	55624538	55624749	site12444	15.1273	+	4.53e-06
chr19	55648368	55648579	site12445	17.2364	-	1.19e-06
chr19	55653774	55653985	site12446	14.6182	-	7.63e-06
chr19	55653775	55653986	site12447	17.7273	+	7.15e-07
chr19	55653890	55654101	site12448	16.7273	-	1.67e-06
chr19	55653891	55654102	site12449	14.7273	+	6.44e-06
chr19	55654020	55654231	site12450	18.2364	-	2.38e-07
chr19	55654021	55654232	site12451	15.1273	+	4.53e-06
chr19	55655265	55655476	site12452	15.3273	+	3.34e-06
chr19	55685498	55685709	site12453	15.7455	-	2.15e-06
chr19	55716298	55716509	site12454	14.3091	-	9.3e-06
chr19	56007787	56007998	site12455	14.7273	-	6.44e-06
chr19	56007788	56007999	site12456	16.7273	+	1.67e-06
chr19	56101185	56101396	site12457	14.5455	+	7.87e-06
chr19	56113523	56113734	site12458	14.6182	+	7.63e-06
chr19	56120767	56120978	site12459	16.7273	-	1.67e-06
chr19	56120768	56120979	site12460	14.2182	+	9.54e-06
chr19	56120796	56121007	site12461	16.7273	-	1.67e-06
chr19	56120797	56121008	site12462	14.7273	+	6.44e-06
chr19	56120876	56121087	site12463	16.7273	-	1.67e-06
chr19	56120877	56121088	site12464	14.7273	+	6.44e-06
chr19	56120941	56121152	site12465	16.7273	-	1.67e-06
chr19	56120942	56121153	site12466	14.2182	+	9.54e-06
chr19	56121518	56121729	site12467	14.6182	-	7.63e-06
chr19	56121519	56121730	site12468	17.7273	+	7.15e-07
chr19	56314488	56314699	site12469	16.4364	-	1.91e-06
chr19	56314489	56314700	site12470	16.4364	+	1.91e-06
chr19	56367960	56368171	site12471	18.2364	-	2.38e-07
chr19	56367961	56368172	site12472	15.1273	+	4.53e-06
chr19	56403915	56404126	site12473	14.7273	-	6.44e-06
chr19	56403916	56404127	site12474	15.7455	+	2.15e-06
chr19	56403976	56404187	site12475	15.1273	-	4.53e-06
chr19	56403977	56404188	site12476	18.2364	+	2.38e-07
chr19	56477231	56477442	site12477	18.2364	+	2.38e-07
chr19	56477457	56477668	site12478	14.6182	-	7.63e-06
chr19	56477458	56477669	site12479	18.2364	+	2.38e-07
chr19	56477737	56477948	site12480	14.2182	-	9.54e-06
chr19	56477738	56477949	site12481	17.2364	+	1.19e-06
chr19	56507544	56507755	site12482	15.1273	-	4.53e-06
chr19	56507545	56507756	site12483	18.2364	+	2.38e-07
chr19	56507739	56507950	site12484	17.7273	+	7.15e-07
chr19	56538336	56538547	site12485	15.1273	-	4.53e-06
chr19	56538337	56538548	site12486	17.7273	+	7.15e-07
chr19	56595158	56595369	site12487	17.7273	-	7.15e-07
chr19	56595159	56595370	site12488	15.1273	+	4.53e-06
chr19	56643047	56643258	site12489	15.1273	-	4.53e-06
chr19	56660837	56661048	site12490	15.6364	+	2.62e-06
chr19	56671669	56671880	site12491	15.1273	-	4.53e-06
chr19	56671670	56671881	site12492	18.2364	+	2.38e-07
chr19	56795424	56795635	site12493	16.4364	+	1.91e-06
chr19	56795445	56795656	site12494	14.7273	-	6.44e-06
chr19	56823450	56823661	site12495	14.6182	+	7.63e-06
chr19	56837700	56837911	site12496	18.2364	+	2.38e-07
chr19	56838233	56838444	site12497	18.2364	+	2.38e-07
chr19	56838909	56839120	site12498	15.1273	+	4.53e-06
chr19	56838993	56839204	site12499	18.2364	+	2.38e-07
chr19	56839671	56839882	site12500	17.7273	+	7.15e-07
chr19	56864810	56865021	site12501	17.9273	-	4.77e-07
chr19	56971964	56972175	site12502	16.4364	-	1.91e-06
chr19	56971965	56972176	site12503	16.4364	+	1.91e-06
chr19	57012527	57012738	site12504	14.6364	+	6.91e-06
chr19	57171748	57171959	site12505	16.7455	-	1.43e-06
chr19	57681852	57682063	site12506	16.7273	-	1.67e-06
chr19	57681853	57682064	site12507	14.7273	+	6.44e-06
chr19	57826283	57826494	site12508	14.6364	-	6.91e-06
chr19	57947614	57947825	site12509	14.2182	-	9.54e-06
chr19	58059154	58059365	site12510	14.9273	-	5.48e-06
chr19	58059155	58059366	site12511	15.4364	+	3.1e-06
chr19	58098142	58098353	site12512	15.1273	-	4.53e-06
chr19	58098143	58098354	site12513	18.2364	+	2.38e-07
chr19	58150687	58150898	site12514	15.1455	+	3.81e-06
chr19	58150716	58150927	site12515	14.7273	-	6.44e-06
chr19	58150717	58150928	site12516	16.7273	+	1.67e-06
chr19	58279255	58279466	site12517	15.2364	-	3.58e-06
chr19	58347626	58347837	site12518	14.6182	-	7.63e-06
chr19	58347627	58347838	site12519	16.7455	+	1.43e-06
chr19	58387003	58387214	site12520	17.9273	-	4.77e-07
chr19	58394411	58394622	site12521	14.3091	-	9.3e-06
chr19	58467115	58467326	site12522	14.6364	-	6.91e-06
chr19	58544297	58544508	site12523	14.7273	-	6.44e-06
chr19	58544298	58544509	site12524	16.7273	+	1.67e-06
chr19	58544595	58544806	site12525	15.1273	-	4.53e-06
chr19	58544596	58544807	site12526	17.7273	+	7.15e-07
chr19	58555062	58555273	site12527	14.2182	-	9.54e-06
chr19	58555063	58555274	site12528	15.7455	+	2.15e-06
chr19	58555101	58555312	site12529	17.9273	+	4.77e-07
chr19	58558869	58559080	site12530	15.1273	-	4.53e-06
chr19	58558870	58559081	site12531	18.2364	+	2.38e-07
chr19	58558875	58559086	site12532	15.1273	-	4.53e-06
chr19	58563263	58563474	site12533	17.9273	+	4.77e-07
chr19	58606710	58606921	site12534	15.1273	-	4.53e-06
chr19	58606711	58606922	site12535	16.7455	+	1.43e-06
chr19	58606822	58607033	site12536	15.1273	-	4.53e-06
chr19	58606823	58607034	site12537	16.7455	+	1.43e-06
chr19	58606828	58607039	site12538	15.4364	-	3.1e-06
chr19	58606829	58607040	site12539	14.9273	+	5.48e-06
chr19	58606852	58607063	site12540	15.1273	-	4.53e-06
chr19	58606853	58607064	site12541	16.7455	+	1.43e-06
chr19	58606858	58607069	site12542	15.4364	-	3.1e-06
chr19	58606859	58607070	site12543	14.9273	+	5.48e-06
chr19	58606882	58607093	site12544	15.1273	-	4.53e-06
chr19	58606883	58607094	site12545	16.7455	+	1.43e-06
chr19	58606888	58607099	site12546	15.4364	-	3.1e-06
chr19	58606912	58607123	site12547	15.1273	-	4.53e-06
chr19	58606913	58607124	site12548	16.7455	+	1.43e-06
chr19	58606918	58607129	site12549	15.4364	-	3.1e-06
chr19	58606919	58607130	site12550	14.9273	+	5.48e-06
chr19	58606942	58607153	site12551	15.1273	-	4.53e-06
chr19	58606943	58607154	site12552	16.7455	+	1.43e-06
chr19	58606948	58607159	site12553	15.4364	-	3.1e-06
chr19	58606949	58607160	site12554	14.9273	+	5.48e-06
chr19	58606972	58607183	site12555	15.1273	-	4.53e-06
chr19	58606973	58607184	site12556	16.7455	+	1.43e-06
chr19	58606978	58607189	site12557	15.4364	-	3.1e-06
chr19	58606979	58607190	site12558	14.9273	+	5.48e-06
chr19	58607006	58607217	site12559	15.1273	-	4.53e-06
chr19	58607007	58607218	site12560	16.7455	+	1.43e-06
chr19	58607012	58607223	site12561	15.4364	-	3.1e-06
chr19	58607013	58607224	site12562	14.9273	+	5.48e-06
chr19	58607037	58607248	site12563	15.1273	-	4.53e-06
chr19	58607038	58607249	site12564	16.7455	+	1.43e-06
chr19	58607043	58607254	site12565	15.4364	-	3.1e-06
chr19	58607044	58607255	site12566	14.9273	+	5.48e-06
chr19	58607075	58607286	site12567	15.1273	-	4.53e-06
chr19	58607076	58607287	site12568	16.7455	+	1.43e-06
chr19	58607081	58607292	site12569	15.4364	-	3.1e-06
chr19	58607082	58607293	site12570	14.9273	+	5.48e-06
chr19	58607106	58607317	site12571	15.1273	-	4.53e-06
chr19	58607107	58607318	site12572	16.7455	+	1.43e-06
chr19	58607112	58607323	site12573	15.4364	-	3.1e-06
chr19	58607113	58607324	site12574	14.9273	+	5.48e-06
chr20	346988	347199	site12575	16.7455	-	1.43e-06
chr20	346989	347200	site12576	14.6182	+	7.63e-06
chr20	462428	462639	site12577	17.7273	-	7.15e-07
chr20	462429	462640	site12578	14.6182	+	7.63e-06
chr20	462436	462647	site12579	17.7273	-	7.15e-07
chr20	609843	610054	site12580	14.5455	+	7.87e-06
chr20	841200	841411	site12581	14.4364	+	8.58e-06
chr20	1325208	1325419	site12582	18.2364	+	2.38e-07
chr20	1393002	1393213	site12583	17.2364	-	1.19e-06
chr20	1393003	1393214	site12584	14.7273	+	6.44e-06
chr20	1894592	1894803	site12585	14.9273	+	5.48e-06
chr20	1894666	1894877	site12586	14.4545	-	8.34e-06
chr20	2574765	2574976	site12587	14.3091	-	9.3e-06
chr20	2652655	2652866	site12588	15.1273	-	4.53e-06
chr20	2652656	2652867	site12589	16.7455	+	1.43e-06
chr20	2652661	2652872	site12590	15.1273	-	4.53e-06
chr20	2652662	2652873	site12591	16.7455	+	1.43e-06
chr20	2800037	2800248	site12592	16.7273	-	1.67e-06
chr20	2800038	2800249	site12593	14.2182	+	9.54e-06
chr20	2840078	2840289	site12594	17.4182	-	9.54e-07
chr20	2840079	2840290	site12595	17.4182	+	9.54e-07
chr20	3204316	3204527	site12596	14.8182	-	5.96e-06
chr20	3204341	3204552	site12597	17.2364	-	1.19e-06
chr20	3204342	3204553	site12598	14.7273	+	6.44e-06
chr20	3406429	3406640	site12599	15.4364	-	3.1e-06
chr20	3470846	3471057	site12600	16.7273	-	1.67e-06
chr20	3470847	3471058	site12601	14.2182	+	9.54e-06
chr20	3492761	3492972	site12602	14.2182	-	9.54e-06
chr20	3492762	3492973	site12603	17.2364	+	1.19e-06
chr20	3752069	3752280	site12604	14.9273	-	5.48e-06
chr20	3752070	3752281	site12605	14.9273	+	5.48e-06
chr20	3778230	3778441	site12606	15.1273	-	4.53e-06
chr20	3785954	3786165	site12607	14.5273	-	8.11e-06
chr20	3820424	3820635	site12608	18.2364	-	2.38e-07
chr20	3820443	3820654	site12609	14.6182	-	7.63e-06
chr20	3846641	3846852	site12610	15.1273	-	4.53e-06
chr20	4015611	4015822	site12611	18.2364	-	2.38e-07
chr20	4015612	4015823	site12612	14.6182	+	7.63e-06
chr20	4960492	4960703	site12613	14.7273	+	6.44e-06
chr20	5000911	5001122	site12614	14.5273	-	8.11e-06
chr20	5000912	5001123	site12615	14.4364	+	8.58e-06
chr20	5126702	5126913	site12616	14.7273	-	6.44e-06
chr20	5126703	5126914	site12617	17.2364	+	1.19e-06
chr20	5298334	5298545	site12618	17.9273	-	4.77e-07
chr20	5298335	5298546	site12619	17.4182	+	9.54e-07
chr20	5675173	5675384	site12620	17.2364	-	1.19e-06
chr20	5675174	5675385	site12621	14.2182	+	9.54e-06
chr20	6051983	6052194	site12622	14.7273	+	6.44e-06
chr20	6066400	6066611	site12623	14.6364	+	6.91e-06
chr20	7303565	7303776	site12624	15.3273	+	3.34e-06
chr20	8019078	8019289	site12625	17.4182	-	9.54e-07
chr20	8019079	8019290	site12626	17.4182	+	9.54e-07
chr20	10219551	10219762	site12627	14.5273	-	8.11e-06
chr20	10673946	10674157	site12628	16.4364	-	1.91e-06
chr20	10673947	10674158	site12629	17.4182	+	9.54e-07
chr20	11890892	11891103	site12630	14.2182	-	9.54e-06
chr20	11890893	11891104	site12631	17.2364	+	1.19e-06
chr20	13639013	13639224	site12632	17.9273	-	4.77e-07
chr20	13784922	13785133	site12633	16.4364	-	1.91e-06
chr20	13784923	13785134	site12634	17.9273	+	4.77e-07
chr20	13995259	13995470	site12635	15.1273	-	4.53e-06
chr20	13995260	13995471	site12636	17.7273	+	7.15e-07
chr20	13995265	13995476	site12637	14.7273	-	6.44e-06
chr20	13995266	13995477	site12638	15.7455	+	2.15e-06
chr20	14205430	14205641	site12639	14.6545	-	6.68e-06
chr20	15031011	15031222	site12640	14.3091	-	9.3e-06
chr20	16565588	16565799	site12641	14.8182	-	5.96e-06
chr20	17569942	17570153	site12642	15.1273	-	4.53e-06
chr20	18056461	18056672	site12643	14.9636	-	5.25e-06
chr20	18553936	18554147	site12644	14.9636	-	5.25e-06
chr20	18588154	18588365	site12645	14.6182	-	7.63e-06
chr20	19757917	19758128	site12646	17.7273	-	7.15e-07
chr20	20365390	20365601	site12647	14.2182	-	9.54e-06
chr20	20365391	20365602	site12648	17.2364	+	1.19e-06
chr20	20712420	20712631	site12649	16.7455	+	1.43e-06
chr20	20796857	20797068	site12650	15.4364	-	3.1e-06
chr20	21020201	21020412	site12651	16.7273	+	1.67e-06
chr20	21045001	21045212	site12652	14.7273	-	6.44e-06
chr20	21045002	21045213	site12653	16.7273	+	1.67e-06
chr20	21507840	21508051	site12654	14.5273	-	8.11e-06
chr20	21709241	21709452	site12655	14.9636	+	5.25e-06
chr20	22160351	22160562	site12656	15.6364	-	2.62e-06
chr20	23035197	23035408	site12657	14.5273	+	8.11e-06
chr20	23099730	23099941	site12658	15.7455	-	2.15e-06
chr20	23099731	23099942	site12659	14.7273	+	6.44e-06
chr20	23361837	23362048	site12660	18.2364	-	2.38e-07
chr20	23361838	23362049	site12661	15.1273	+	4.53e-06
chr20	23421391	23421602	site12662	16.7455	-	1.43e-06
chr20	23421392	23421603	site12663	14.6182	+	7.63e-06
chr20	23565150	23565361	site12664	14.3091	+	9.3e-06
chr20	24018622	24018833	site12665	15.2364	+	3.58e-06
chr20	24076097	24076308	site12666	14.3091	+	9.3e-06
chr20	24474704	24474915	site12667	14.6182	-	7.63e-06
chr20	25067746	25067957	site12668	15.2364	-	3.58e-06
chr20	25195508	25195719	site12669	14.6182	-	7.63e-06
chr20	25195509	25195720	site12670	18.2364	+	2.38e-07
chr20	25195549	25195760	site12671	14.9636	+	5.25e-06
chr20	25195554	25195765	site12672	17.9273	-	4.77e-07
chr20	25195555	25195766	site12673	17.4182	+	9.54e-07
chr20	25247936	25248147	site12674	17.7273	-	7.15e-07
chr20	25247937	25248148	site12675	14.6182	+	7.63e-06
chr20	25280880	25281091	site12676	14.9636	+	5.25e-06
chr20	25539858	25540069	site12677	18.2364	-	2.38e-07
chr20	25623886	25624097	site12678	14.9636	+	5.25e-06
chr20	25623891	25624102	site12679	17.9273	-	4.77e-07
chr20	25623892	25624103	site12680	17.9273	+	4.77e-07
chr20	25642522	25642733	site12681	14.2182	-	9.54e-06
chr20	25642523	25642734	site12682	16.7273	+	1.67e-06
chr20	25791999	25792210	site12683	17.9273	-	4.77e-07
chr20	25792000	25792211	site12684	17.9273	+	4.77e-07
chr20	25796212	25796423	site12685	17.4182	-	9.54e-07
chr20	25796213	25796424	site12686	17.9273	+	4.77e-07
chr20	25798470	25798681	site12687	17.4182	-	9.54e-07
chr20	25798471	25798682	site12688	17.9273	+	4.77e-07
chr20	25853956	25854167	site12689	17.9273	-	4.77e-07
chr20	25853957	25854168	site12690	17.9273	+	4.77e-07
chr20	25858262	25858473	site12691	17.4182	-	9.54e-07
chr20	25858263	25858474	site12692	17.9273	+	4.77e-07
