motif_id	motif_alt_id	sequence_name	start	stop	strand	score	p-value	q-value	matched_sequence
MA0506.1	NRF1	chr16_KI270856v1_alt	59948	59958	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr16_KI270855v1_alt	53660	53670	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr16_KI270855v1_alt	53680	53690	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr16_KI270855v1_alt	128103	128113	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr16_KI270855v1_alt	128104	128114	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr16_KI270855v1_alt	128109	128119	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr16_KI270855v1_alt	128110	128120	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr16_KI270855v1_alt	128177	128187	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr16_KI270855v1_alt	128178	128188	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr16_KI270855v1_alt	215213	215223	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr16_KI270853v1_alt	203143	203153	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr16_KI270853v1_alt	220404	220414	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr16_KI270853v1_alt	694977	694987	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr16_KI270853v1_alt	694978	694988	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr16_KI270853v1_alt	814035	814045	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr16_KI270853v1_alt	814036	814046	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr16_KI270853v1_alt	953123	953133	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr16_KI270853v1_alt	953124	953134	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr16_KI270853v1_alt	964208	964218	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr16_KI270853v1_alt	1092785	1092795	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr16_KI270853v1_alt	1092786	1092796	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr16_KI270853v1_alt	1235711	1235721	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr16_KI270853v1_alt	1235712	1235722	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr16_KI270853v1_alt	1546620	1546630	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr16_KI270853v1_alt	1546621	1546631	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr16_KI270853v1_alt	1879425	1879435	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr16_KI270853v1_alt	1890516	1890526	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr16_KI270853v1_alt	1890517	1890527	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr16_GL383556v1_alt	60161	60171	+	14.8182	5.96e-06		
MA0506.1	NRF1	chr16_GL383556v1_alt	95567	95577	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr17_GL383563v3_alt	15260	15270	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr17_GL383563v3_alt	73895	73905	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr17_GL383563v3_alt	73896	73906	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr17_GL383563v3_alt	73901	73911	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr17_GL383563v3_alt	73902	73912	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr17_GL383563v3_alt	73924	73934	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr17_GL383563v3_alt	73931	73941	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr17_GL383563v3_alt	73977	73987	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr17_GL383563v3_alt	73978	73988	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr17_GL383563v3_alt	121052	121062	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr17_GL383563v3_alt	150203	150213	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr17_GL383563v3_alt	292628	292638	+	14.1636	9.78e-06		
MA0506.1	NRF1	chr17_KI270862v1_alt	43634	43644	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr17_KI270862v1_alt	84100	84110	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr17_KI270862v1_alt	342256	342266	+	14.9636	5.25e-06		
MA0506.1	NRF1	chr17_KI270861v1_alt	78849	78859	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr17_KI270861v1_alt	114435	114445	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr17_KI270861v1_alt	182502	182512	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	165303	165313	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	165304	165314	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr17_KI270857v1_alt	236728	236738	+	14.6545	6.68e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	837027	837037	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	939748	939758	-	14.4364	8.58e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	957806	957816	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr17_KI270857v1_alt	995718	995728	+	15.6364	2.62e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	1144394	1144404	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr17_KI270857v1_alt	1144395	1144405	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	1148827	1148837	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	1148828	1148838	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	1172483	1172493	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	1185209	1185219	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	1185210	1185220	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	1587018	1587028	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	1728907	1728917	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	1728908	1728918	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	1750026	1750036	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	1763186	1763196	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	1882544	1882554	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr17_KI270857v1_alt	2331925	2331935	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	2331926	2331936	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	2332009	2332019	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	2332010	2332020	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	2492768	2492778	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	2546103	2546113	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	2546104	2546114	+	14.4364	8.58e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	2593641	2593651	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	2760993	2761003	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr17_KI270857v1_alt	2787828	2787838	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr17_GL383564v2_alt	87391	87401	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	7954	7964	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	378606	378616	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	790937	790947	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	893712	893722	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	893713	893723	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	893921	893931	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	893922	893932	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	893939	893949	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	972737	972747	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	984373	984383	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	984374	984384	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	1576748	1576758	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	1755723	1755733	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr17_GL000258v2_alt	1757106	1757116	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr17_KI270860v1_alt	51095	51105	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr17_KI270860v1_alt	51350	51360	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr18_GL383567v1_alt	82854	82864	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr18_GL383567v1_alt	275212	275222	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr18_GL383572v1_alt	39447	39457	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr18_GL383572v1_alt	39448	39458	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr18_GL383572v1_alt	39453	39463	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr18_GL383572v1_alt	39454	39464	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr18_GL383572v1_alt	45270	45280	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr18_GL383572v1_alt	45547	45557	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr18_GL383572v1_alt	57972	57982	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr18_GL383572v1_alt	139583	139593	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr18_GL383572v1_alt	139584	139594	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr18_KI270863v1_alt	121811	121821	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr18_KI270863v1_alt	165630	165640	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr19_KI270868v1_alt	460	470	-	14.4545	8.34e-06		
MA0506.1	NRF1	chr19_KI270868v1_alt	39539	39549	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr19_KI270868v1_alt	39540	39550	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr19_KI270865v1_alt	11585	11595	-	15.5455	2.86e-06		
MA0506.1	NRF1	chr19_GL383576v1_alt	93411	93421	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr19_KI270866v1_alt	8497	8507	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr19_KI270866v1_alt	8650	8660	+	14.6364	6.91e-06		
MA0506.1	NRF1	chr19_KI270866v1_alt	8677	8687	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr19_KI270866v1_alt	14348	14358	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	77105	77115	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	77106	77116	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	77111	77121	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	77202	77212	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	77203	77213	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	123645	123655	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	134324	134334	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	134363	134373	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr19_GL949746v1_alt	175645	175655	+	15.1455	3.81e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	175909	175919	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr19_GL949746v1_alt	175952	175962	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr19_GL949746v1_alt	175953	175963	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	355970	355980	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	355971	355981	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr19_GL949746v1_alt	356013	356023	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	356014	356024	+	15.7455	2.15e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	356149	356159	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr19_GL949746v1_alt	356150	356160	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	565031	565041	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	966542	966552	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr19_GL949746v1_alt	966543	966553	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr20_KI270871v1_alt	13796	13806	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr20_KI270871v1_alt	39392	39402	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr20_KI270871v1_alt	56001	56011	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr20_KI270870v1_alt	69591	69601	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr20_KI270870v1_alt	69592	69602	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr20_KI270870v1_alt	164277	164287	-	16.4364	1.91e-06		
MA0506.1	NRF1	chr20_KI270870v1_alt	164278	164288	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr20_KI270870v1_alt	164301	164311	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr20_KI270870v1_alt	164302	164312	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr21_GL383580v2_alt	2660	2670	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr21_GL383580v2_alt	2661	2671	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21_GL383580v2_alt	2727	2737	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr21_GL383580v2_alt	2728	2738	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr21_GL383581v2_alt	95601	95611	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr21_GL383581v2_alt	95931	95941	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21_GL383581v2_alt	95932	95942	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr21_KI270872v1_alt	41468	41478	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr22_KI270875v1_alt	144514	144524	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr22_KI270875v1_alt	194689	194699	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr22_KI270878v1_alt	48627	48637	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr22_KI270878v1_alt	103259	103269	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr22_KI270878v1_alt	104872	104882	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr22_KI270878v1_alt	167191	167201	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr22_KI270879v1_alt	23332	23342	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr22_KI270879v1_alt	75551	75561	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr22_KI270879v1_alt	94024	94034	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr22_KI270879v1_alt	94025	94035	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr22_KI270879v1_alt	94220	94230	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr22_KI270879v1_alt	131283	131293	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr22_KI270879v1_alt	301759	301769	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr22_KI270879v1_alt	301760	301770	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr22_KI270879v1_alt	301789	301799	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr22_KI270879v1_alt	301790	301800	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr22_KI270879v1_alt	301864	301874	+	15.7455	2.15e-06		
MA0506.1	NRF1	chr22_KI270876v1_alt	161605	161615	-	14.6364	6.91e-06		
MA0506.1	NRF1	chr22_KI270876v1_alt	171162	171172	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr22_KI270876v1_alt	251545	251555	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr22_GL383582v2_alt	13275	13285	-	15.2364	3.58e-06		
MA0506.1	NRF1	chrX_KI270880v1_alt	70538	70548	+	15.2364	3.58e-06		
MA0506.1	NRF1	chrX_KI270880v1_alt	70646	70656	+	14.5455	7.87e-06		
MA0506.1	NRF1	chrX_KI270880v1_alt	70725	70735	-	15.1273	4.53e-06		
MA0506.1	NRF1	chrX_KI270880v1_alt	70726	70736	+	18.2364	2.38e-07		
MA0506.1	NRF1	chrX_KI270880v1_alt	144811	144821	-	17.2364	1.19e-06		
MA0506.1	NRF1	chrX_KI270880v1_alt	232003	232013	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr2_KI270894v1_alt	50932	50942	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr2_KI270894v1_alt	51431	51441	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr2_KI270893v1_alt	84445	84455	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr3_KI270895v1_alt	46782	46792	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr3_KI270895v1_alt	134348	134358	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr3_KI270895v1_alt	134349	134359	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr3_KI270895v1_alt	134398	134408	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr3_KI270895v1_alt	134399	134409	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr3_KI270895v1_alt	134450	134460	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr3_KI270895v1_alt	134451	134461	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr4_KI270896v1_alt	141717	141727	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr4_KI270896v1_alt	353010	353020	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr4_KI270896v1_alt	353011	353021	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr4_KI270896v1_alt	357407	357417	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr4_KI270896v1_alt	357408	357418	+	15.7455	2.15e-06		
MA0506.1	NRF1	chr4_KI270896v1_alt	358700	358710	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr4_KI270896v1_alt	358701	358711	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr4_KI270896v1_alt	359721	359731	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr5_KI270897v1_alt	250572	250582	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr5_KI270897v1_alt	250573	250583	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr5_KI270897v1_alt	449066	449076	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr5_KI270897v1_alt	449067	449077	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr5_KI270898v1_alt	10013	10023	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr5_KI270898v1_alt	10014	10024	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr5_KI270898v1_alt	74109	74119	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	414478	414488	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	1236481	1236491	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	1333807	1333817	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	1333808	1333818	+	15.7455	2.15e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	1546869	1546879	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr6_GL000251v2_alt	1806339	1806349	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr6_GL000251v2_alt	1806340	1806350	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr6_GL000251v2_alt	2037275	2037285	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2037418	2037428	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2051396	2051406	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2097285	2097295	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr6_GL000251v2_alt	2126696	2126706	-	15.6545	2.38e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2126731	2126741	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2126732	2126742	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2126788	2126798	-	15.6545	2.38e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2127115	2127125	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr6_GL000251v2_alt	2127116	2127126	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2200032	2200042	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2200033	2200043	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2201311	2201321	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2201312	2201322	+	15.7455	2.15e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2312565	2312575	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2393960	2393970	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr6_GL000251v2_alt	2393961	2393971	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2640670	2640680	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	2640671	2640681	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr6_GL000251v2_alt	2693754	2693764	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3019395	3019405	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3129462	3129472	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3129463	3129473	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3217246	3217256	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3217270	3217280	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3217271	3217281	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3284105	3284115	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr6_GL000251v2_alt	3284106	3284116	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3284275	3284285	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr6_GL000251v2_alt	3284276	3284286	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3288426	3288436	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3293790	3293800	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3305986	3305996	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3311806	3311816	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3377339	3377349	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3379359	3379369	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr6_GL000251v2_alt	3379360	3379370	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3524247	3524257	+	14.6545	6.68e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3534878	3534888	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3566766	3566776	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	3616335	3616345	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr6_GL000251v2_alt	3616336	3616346	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	4175438	4175448	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	4350942	4350952	-	15.6545	2.38e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	4380716	4380726	+	15.6364	2.62e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	4380787	4380797	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr6_GL000251v2_alt	4612281	4612291	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr7_KI270899v1_alt	141482	141492	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr7_KI270899v1_alt	141483	141493	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr7_KI270899v1_alt	141542	141552	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr7_KI270899v1_alt	141570	141580	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr7_KI270899v1_alt	141571	141581	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr7_KI270899v1_alt	141604	141614	+	15.6364	2.62e-06		
MA0506.1	NRF1	chr7_KI270899v1_alt	141758	141768	+	15.6545	2.38e-06		
MA0506.1	NRF1	chr7_KI270899v1_alt	141788	141798	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr7_KI270899v1_alt	141789	141799	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr7_KI270899v1_alt	141870	141880	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr8_KI270900v1_alt	103279	103289	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr8_KI270900v1_alt	103280	103290	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr11_KI270902v1_alt	85861	85871	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr11_KI270903v1_alt	79274	79284	+	14.8182	5.96e-06		
MA0506.1	NRF1	chr12_KI270904v1_alt	213856	213866	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr15_KI270906v1_alt	195418	195428	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	138289	138299	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	161497	161507	+	14.8182	5.96e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	161561	161571	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	252179	252189	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	730680	730690	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	1378896	1378906	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	1426546	1426556	+	14.6364	6.91e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	1545422	1545432	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	1545423	1545433	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr15_KI270905v1_alt	1750775	1750785	-	14.5455	7.87e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	1854835	1854845	-	14.4545	8.34e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	2106843	2106853	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	2253811	2253821	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	2457283	2457293	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr15_KI270905v1_alt	2460404	2460414	-	14.6182	7.63e-06		
